DRUGBANK_ID,SMILES,MW,RBN,nCIC,nHAcc,nHDon,ALogP,TPSA
DB09073,CC(=O)C1=C(C)C2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N(C2CCCC2)C1=O,447.533,5,5,8,2,2.12,103.35
DB09074,OC1=NN=C(CC2=CC(C(=O)N3CCN(CC3)C(=O)C3CC3)=C(F)C=C2)C2=CC=CC=C12,434.463,4,5,5,1,2.68,86.63
DB09078,COC1=C(C=C2C(OC3=CC=C(NC(=O)NC4CC4)C(Cl)=C3)=CC=NC2=C1)C(N)=O,426.86,6,4,4,3,3.03,115.57
DB09080,COC1=CC=C(CC(C)(C)NC[C@H](O)C2=C3OCC(=O)NC3=CC(O)=C2)C=C1,386.448,7,3,6,4,2.02,100.05
DB09081,COC1=C(OC)C(=O)C(CCCCCCCCCCCCO)=C(C)C1=O,366.498,14,1,5,1,4.5,72.83
DB09084,CN(C)CCCOC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,309.413,7,3,3,0,3.78,30.29
DB09085,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,264.369,9,1,3,1,3.54,41.57
DB09086,COC1=C(O)C=CC(CC=C)=C1,164.201,3,1,2,1,2.66,29.46
DB09088,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1,235.327,6,1,2,0,2.73,29.54
DB09089,CCC(COC(=O)C1=CC(OC)=C(OC)C(OC)=C1)(N(C)C)C1=CC=CC=C1,387.476,10,2,5,0,3.94,57.23
DB09091,[H][C@@]12CC[C@](O)(C(=O)CS)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,378.53,2,4,4,3,2.42,74.6
DB09095,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,394.459,2,4,4,2,2.22,74.6
DB09096,O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,242.227,5,2,2,0,2.75,52.6
DB09097,[H][C@]12C[C@@H](CN(CCC)[C@]1([H])CC1=CC=CC(O)=C1C2)NS(=O)(=O)N(CC)CC,395.56,5,3,5,2,2.56,72.88
DB09101,[H][C@@](CO)(C(C)C)N1C=C(C(O)=O)C(=O)C2=C1C=C(OC)C(CC1=C(F)C(Cl)=CC=C1)=C2,447.884,7,3,6,2,3.66,87.07
DB09118,CC(C)(C)C(O)\C=C\C1=CC2=C(OCO2)C=C1,234.295,3,2,3,1,3.01,38.69
DB09119,CC(=O)O[C@H]1CC2=CC=CC=C2N(C(N)=O)C2=CC=CC=C12,296.326,2,3,2,1,1.99,72.63
DB09120,COC1=C(O)C=CC(CNC(=O)CCCC\C=C/C(C)C)=C1,305.412,9,1,3,2,3.8,58.56
DB09123,[H][C@@]12CC[C@@](O)(CC#N)[C@@]1(C)CCC1=C3CCC(=O)C=C3CC[C@@]21[H],311.425,1,4,3,1,3.37,61.09
DB09124,[H][C@@]12CC[C@](C)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C,340.507,1,4,2,0,4.35,34.14
DB09128,O=C1NC2=CC(OCCCCN3CCN(CC3)C3=C4C=CSC4=CC=C3)=CC=C2C=C1,433.57,7,5,4,1,5.38,44.81
DB09148,CNC1=CC=C(\C=C\C2=CC=C(OCCOCCOCC[18F])C=C2)C=C1,358.444,12,2,4,1,4.2,39.72
DB09149,[H]N(C1=C([H])C([H])=C(\C([H])=C(/[H])C2=C([H])N=C(OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[18F])C([H])=C2[H])C([H])=C1[H])C([H])([H])[H],359.432,12,2,5,1,3.61,52.61
DB09151,CNC1=C([18F])C=C(C=C1)C1=NC2=CC=C(O)C=C2S1,273.32,2,3,3,2,4.16,45.15
DB09164,[99Tc].CC(C)C1=CC=CC(C(C)C)=C1NC(=O)CN(CC(O)=O)CC(O)=O,449.321,9,1,6,3,0.13,106.94
DB09167,CN(C)CC\C=C1/C2=CC=CC=C2CSC2=CC=CC=C12,295.44,3,3,1,0,4.98,3.24
DB09185,CCOC1=CC=CC=C1OCC1CNCCO1,237.299,5,2,4,1,1.71,39.72
DB09195,[H][C@@]12CCC[C@]1([H])C1=NN=C(CCN3CCN(CC3)C3=CC=CC(=C3)C(F)(F)F)N1C2,405.469,5,5,4,0,3.64,37.19
DB09205,CC(C)C1=C(OCCN(C)C)C=C(C)C(OC(C)=O)=C1,279.38,7,1,3,0,3.22,38.77
DB09209,[H][C@@]12OC3=C(OCCN4CCOCC4)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,398.495,4,6,6,1,1.09,54.4
DB09212,CC(C(O)=O)C1=CC=C(CC2CCCC2=O)C=C1,246.302,4,2,3,1,2.99,54.37
DB09213,CC(C)CC1=CC=C(C=C1)[C@H](C)C(O)=O,206.281,4,1,2,1,3.5,37.3
DB09214,[H][C@@](C)(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,254.281,4,2,3,1,3.29,54.37
DB09216,CC1=C(Cl)C=CC=C1NC1=CC=CC=C1C(O)=O,261.704,3,2,3,2,4.64,49.33
DB09219,OC1=CC=C(C=C1)C1(OC2=CC=CC=C2NC1=O)C1=CC=C(O)C=C1,333.343,2,4,4,3,3.61,78.79
DB09220,[O-][N+](=O)OCCNC(=O)C1=CC=CN=C1,211.177,5,1,5,1,0,94.36
DB09225,CN(C)CCOC1=CC2=CC=CC=C2SC2=CC=C(Cl)C=C12,331.86,4,3,2,0,4.74,12.47
DB09236,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1\C=C\C(=O)OC(C)(C)C)C(=O)OCC,455.551,11,2,4,1,5.18,90.93
DB09237,CCOC(=O)C1=C(COCCN)NC(C)=C([C@@H]1C1=CC=CC=C1Cl)C(=O)OC,408.88,10,2,5,2,2.22,99.88
DB09241,[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1,319.85,2,3,3,0,3.61,19.37
DB09242,COC1=NC(C)=NC(Cl)=C1NC1=NCCN1,241.677,2,2,6,2,1.01,71.43
DB09256,FC1=CN(C2CCCO2)C(=O)NC1=O,200.169,1,2,3,1,-0.09,58.64
DB09274,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@@H](OC(=O)CCC(O)=O)[C@@H]2C)O4,384.425,5,4,7,1,2.35,100.52
DB09292,[H][C@@](CC1=CC=C(C=C1)C1=CC=CC=C1)(C[C@@]([H])(C)C(=O)OCC)NC(=O)CCC(O)=O,411.498,12,2,4,2,3.9,92.7
DB09299,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)CN1C=NC2=C(N)N=CN=C12)OC1=CC=CC=C1,476.474,12,3,7,2,1.49,143.48
DB09327,O=C1NC=CC(=O)N1.FC1=CN(C2CCCO2)C(=O)NC1=O,312.257,1,3,3,1,-0.09,58.64
DB09332,[Na+].[Na+].[Na+].[Na+].CC1=C(OP([O-])([O-])=O)C2=CC=CC=C2C(OP([O-])([O-])=O)=C1,422.084,4,2,6,0,2.37,144.84
DB09342,CCCOC1=CC(N)=CC=C1C(=O)OCCN(CC)CC,294.395,10,1,4,1,2.89,64.79
DB09345,CCCCOC1=CC=C(OCCCN2CCOCC2)C=C1,293.407,9,2,4,0,3.03,30.93
DB09350,CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC,338.438,13,2,5,0,3.07,46.15
DB09351,CC(C)NC[C@H](O)COC1=CC=C(CCOCC2CC2)C=C1,307.434,11,2,4,2,3,50.72
DB09355,NC1=CC=C(C=C1)S(=O)(=O)NC(=O)C1=CC=CC=C1,276.311,2,2,4,2,1.69,89.26
DB09366,CCCOC(=O)CN1C=C(I)C(=O)C(I)=C1,447.011,5,1,3,0,2.28,46.61
DB09371,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])CC(=O)CC3,298.426,0,4,2,1,2.6,37.3
DB09376,CCCCCCCCCCCC(=O)OCCNC(=O)C[N+]1=CC=CC=C1,363.521,16,1,2,1,1.59,59.28
DB09378,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,378.44,2,4,5,3,1.3,94.83
DB09383,[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3([H])C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,372.461,2,4,5,2,2.09,91.67
DB09389,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,312.453,1,4,2,1,3.25,37.3
DB09480,CC(C)NC(C)CC1=CC=C([123I])C=C1,299.189,4,1,1,1,3.58,12.03
DB09488,[H]\C(CN1CCCC1)=C(\C1=CC=C(C)C=C1)C1=CC=CC(=N1)C(\[H])=C(/[H])C(O)=O,348.438,6,3,4,1,4.29,53.43
DB09495,COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C,310.393,6,2,3,0,4.98,43.37
DB09496,[H]\C(=C(\[H])C1=CC=C(OC)C=C1)C(=O)OCC(CC)CCCC,290.397,10,1,2,0,5.62,35.53
DB09555,OC(=O)\C=C/C(O)=O.CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1,390.86,7,2,2,0,3.74,16.13
DB09570,[H][C@@](CC(C)C)(N=C(O)CN=C(O)C1=C(Cl)C=CC(Cl)=C1)B(O)O,361.03,7,1,6,4,2.82,105.64
DB11071,OC1=CC=CC=C1C(=O)OC1=CC=CC=C1,214.217,3,2,2,1,3.58,46.53
DB11073,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,304.541,15,1,0,0,3.18,3.88
DB11089,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(O)(=O)=O,422.577,18,0,5,1,2.48,106.97
DB11096,CC(C)C1CCC(C)CC1OC(=O)C1=CC=CC=C1N,275.392,4,2,2,1,4.12,52.32
DB11102,CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,223.225,4,1,4,3,1.03,86.63
DB11115,OS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C1=CC=CC=C1,274.29,2,3,4,2,1.03,83.05
DB11117,OC(=O)CCCCCCCCC=C,184.275,9,0,2,1,3.84,37.3
DB11148,CCCCOC(=O)C1=CC=C(N)C=C1,193.246,5,1,2,1,2.88,52.32
DB11155,ClC1=CC=C(NC(=O)NC2=CC(Cl)=C(Cl)C=C2)C=C1,315.58,2,2,1,2,5.1,41.13
DB11156,[H]\C(=C(\[H])C1=NCCCN1C)C1=CC=CS1,206.31,2,2,2,0,2.69,15.6
DB11157,OC1=CC=CC2=C1C(=O)C1=C(O)C=CC=C1C2,226.231,0,3,3,2,2.73,57.53
DB11160,CN(C)CCOC1=CC=CC=C1CC1=CC=CC=C1,255.361,6,2,2,0,3.51,12.47
DB11164,CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC,324.45,13,0,4,4,1.28,76.66
DB11180,CCOCCP(CCOCC)CCP(CCOCC)CCOCC,382.462,19,0,4,0,3.85,36.92
DB11181,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)C1=CC=CC=C1)N2C,275.348,4,3,3,1,1.91,49.77
DB11185,COC1=C(C=C(C(=O)C2=CC=CC=C2)C(O)=C1)S(O)(=O)=O,308.3,4,2,6,2,0.39,100.9
DB11186,CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1,333.472,11,2,3,0,4.16,38.77
DB11201,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C1=CC=CC=C1O,276.376,4,2,2,1,4.24,46.53
DB11207,COC1=CC=C(\C=C\C(=O)OCCC(C)C)C=C1,248.322,7,1,2,0,4.27,35.53
DB11219,CC1=CC=C(\C=C2/C3CCC(C)(C2=O)C3(C)C)C=C1,254.373,1,3,1,0,5.09,17.07
DB11221,COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1O,244.246,3,2,4,2,3.15,66.76
DB11235,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1,286.379,7,2,5,0,2.4,41.49
DB11244,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,370.77,0,1,5,0,4.08,46.15
DB11254,CCCCCCC1=C(O)C=C(O)C=C1,194.27,5,1,2,2,3.77,40.46
DB11255,O=C(O[Cr](OC(=O)C1=CC=CC=N1)OC(=O)C1=CC=CC=N1)C1=CC=CC=N1,418.3,9,3,6,0,2.9,117.57
DB11263,OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@H](O)[C@@H](O)[C@@H]1O,390.388,5,3,8,6,0.65,139.84
DB11272,COC(=O)[C@H](CC(C)C)NC(=O)CCCCCCCCC=C,311.466,14,0,2,1,4.46,55.4
DB11278,C[C@@H]([C@H](O)C1=CC=CC=C1)N(C)C,179.263,3,1,2,1,1.73,23.47
DB11282,CCN(CC)C(=O)C1=CC(C)=CC=C1,191.269,3,1,1,0,2.1,20.31
DB11285,[H]\C(=C(\[H])C1=CC(OC)=C(O)C=C1)C(=O)OCC,222.237,5,1,3,1,2.6,55.76
DB11299,CCCCOCC1=CC(OC)=C(O)C=C1,210.269,6,1,3,1,2.78,38.69
DB11323,OCCOC(=O)C1=CC=CC=C1O,182.175,4,1,3,2,0.89,66.76
DB11327,[O-][N+]1=CC=CC=C1SSC1=CC=CC=[N+]1[O-],252.31,3,2,2,0,0.5,53.88
DB11328,CCCCC(CC)CCC(CC(C)C)OS(O)(=O)=O,294.45,11,0,3,1,1.98,63.6
DB11336,C(NC1=NC=NC2=C1NC=N2)C1=CC=CO1,215.211,3,3,4,2,0.96,79.63
DB11560,OC(=O)CSC1=NN=C(Br)N1C1=CC=C(C2CC2)C2=C1C=CC=C2,404.28,4,4,4,1,3.42,68.01
DB11570,CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C,277.408,9,1,2,0,5.11,29.54
DB11577,OS(=O)(=O)C1=CC2=C(N\C(C2=O)=C2\NC3=C(C=C(C=C3)S(O)(=O)=O)C2=O)C=C1,422.389,2,4,10,4,-0.94,166.94
DB11584,[H]N1CCCCC1C(O)(C1=CC=CC=C1)C1=CC=CC=C1,267.372,3,3,2,2,3.36,32.26
DB11587,CCN(C)[C@@H](C)[C@H](O)C1=CC=CC=C1,193.29,4,1,2,1,2.07,23.47
DB11590,[Na+].CC[Hg]SC1=CC=CC=C1C([O-])=O,404.81,4,1,2,0,2.58,40.13
DB11594,CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,334.567,15,1,1,0,3.1,9.23
DB11609,CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,295.426,7,2,2,0,3.84,20.31
DB11610,[H][C@@](C)(NC)[C@]([H])(O)C1=CC=C(O)C=C1,181.235,3,1,3,3,-0.13,52.49
DB11619,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],308.414,1,4,2,1,3.39,37.3
DB11622,[H][C@@]1(CC[C@@]2([H])[C@]3([H])C(=O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC(=O)[C@]12C)[C@H](C)CCC(O)=O,402.531,4,4,5,1,3.37,88.51
DB11629,CS(=O)(=O)C1=C2N(CC3=CC=C(Cl)C=C3)C3=C(CC[C@@H]3CC(O)=O)C2=CC(F)=C1,435.89,5,4,4,1,3.58,76.37
DB11632,CC1=C(C2=NOC(=N2)C2=CC(=C(O)C(O)=C2)[N+]([O-])=O)C(Cl)=[N+]([O-])C(C)=C1Cl,413.17,3,3,7,2,3.28,149.46
DB11633,C[C@@H](C1=NC(=CS1)C1=CC=C(C=C1)C#N)[C@](O)(CN1C=NC=N1)C1=C(F)C=CC(F)=C1,437.47,6,4,5,1,3.46,87.62
DB11636,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,328.452,1,4,3,1,2.53,54.37
DB11642,ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1,295.85,8,2,2,0,4.47,12.47
DB11644,OC(=O)C1=CC=C2N=C(OC2=C1)C1=CC(Cl)=CC(Cl)=C1,308.116,2,3,3,1,3.91,63.33
DB11672,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,368.38,8,2,6,2,3.62,93.06
DB11699,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(=O)C1=CNC3=CC=CC=C13)N2C,284.353,3,4,2,1,3.14,45.33
DB11730,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1,434.548,5,5,7,2,2.5,91.21
DB11732,CN1CCC(CC1)C(=O)C1=CC=CC(NC(=O)C2=C(F)C=C(F)C=C2F)=N1,377.367,4,3,4,1,2.76,62.3
DB11738,C1CC1C(NC1=NCCO1)C1CC1,180.251,3,3,3,1,1.43,33.62
DB11750,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,410.907,2,4,4,2,2.72,74.6
DB11757,[H]\C(=C(\[H])C1=CC(OC)=C(OC)C=C1)C1=NC2=C(N1C)C(=O)N(CC)C(=O)N2CC,384.436,6,3,5,0,2.82,76.9
DB11760,CN1N=CN=C1[C@@H]1[C@H](NC2=C3C1=NNC(=O)C3=CC(F)=C2)C1=CC=C(F)C=C1,380.359,2,5,5,2,2.93,84.2
DB11768,COP(=S)(NC(C)C)OC1=CC=C(Cl)C=C1Cl,314.16,5,1,0,1,4.47,30.49
DB11791,CNC(=O)C1=CC=C(C=C1F)C1=NN2C(CC3=CC=C4N=CC=CC4=C3)=CN=C2N=C1,412.428,4,5,5,1,3.04,85.07
DB11793,NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,320.396,3,4,3,2,2.45,72.94
DB11799,OC1=C2N(C[C@H]3O[C@@H]4CC[C@@H](C4)N3C2=O)C=C(C(=O)NCC2=C(F)C=C(F)C=C2F)C1=O,449.386,3,5,6,2,1.28,99.18
DB11817,CCS(=O)(=O)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1,371.42,4,4,6,1,1.08,120.56
DB11823,CN[C@@]1(CCCCC1=O)C1=CC=CC=C1Cl,237.73,2,2,2,1,2.69,29.1
DB11827,CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@]23OC[C@](CO)(O2)[C@@H](O)[C@H](O)[C@H]3O)C=C1,436.89,6,4,7,4,2.21,108.61
DB11859,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(C)=O,318.493,1,4,2,1,4.28,37.3
DB11901,CNC(=O)C1=CC=C(C=C1F)N1C(=S)N(C(=O)C11CCC1)C1=CC(=C(N=C1)C#N)C(F)(F)F,477.44,4,4,4,1,3.05,89.33
DB11915,COC1=C(OC)C=C2[C@H]3C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN3CCC2=C1,418.578,8,3,5,1,3.63,74.02
DB11921,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@]([H])(O)C[C@]3(C)[C@@]1(N=C(C)O2)C(=O)COC(C)=O,441.524,4,5,5,1,2.56,102.26
DB11942,FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)NNC2=NC=CN=C2)C=N1)C(F)(F)F,443.313,7,3,6,2,2.85,97.62
DB11943,NC1=NC(N2C=C(C(O)=O)C(=O)C3=CC(F)=C(N4CC(O)C4)C(Cl)=C23)=C(F)C=C1F,440.76,3,4,8,3,1.67,119.99
DB11951,CC1=NC=C(OC[C@]2(C[C@H]2C(=O)NC2=NC=C(F)C=C2)C2=CC=CC(F)=C2)C(C)=N1,410.425,6,4,5,1,3.39,77
DB11952,C[C@H](NC1=C2N=CNC2=NC=N1)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1,416.87,4,5,5,2,3.91,86.8
DB11963,COC1=C(NC(=O)\C=C\CN2CCCCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,469.939,7,4,6,2,4.88,79.38
DB11967,CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO,441.233,6,3,5,3,3,88.41
DB11978,CN1CC[C@H](C[C@@H]1C1=NC2=CC=CC=C2N1)NC(=O)NC1=CC=C(C=C1)C#N,374.448,3,4,4,3,2.68,96.84
DB11989,[O-][N+](=O)C1=NC=CN1CC(=O)NCC1=CC=CC=C1,260.253,5,2,4,1,0.92,90.06
DB11994,CC(=O)OC1=CC=CC2=C1C(=O)C1=C(OC(C)=O)C=C(C=C1C2=O)C(O)=O,368.297,5,3,6,1,2.14,124.04
DB12015,CC1=C(SC(NC(=O)N2CCC[C@H]2C(N)=O)=N1)C1=CC(=NC=C1)C(C)(C)C(F)(F)F,441.47,5,3,4,2,2.76,101.21
DB12020,FC(F)(F)C1=CC=C(C=C1)C(=O)NN1C(=O)[C@H]2[C@H]([C@H]3C=C[C@@H]2[C@@H]2C[C@H]32)C1=O,376.335,3,5,3,1,2.03,66.48
DB12107,OB1O[C@H](CC(O)=O)CC[C@@H]1NC(=O)CC1=CC=CS1,297.13,5,2,5,3,1.02,95.86
DB12130,C[C@H]1OC2=C(N)N=CC(=C2)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2,406.421,0,4,6,1,2.01,110.06
DB12161,[2H]C([2H])([2H])OC1=CC2=C(C=C1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,323.466,4,3,4,0,3.23,38.77
DB12243,CC1=NN(C(=O)C1)C1=CC=CC=C1,174.203,1,2,2,0,0.53,32.67
DB12278,CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1,367.481,8,3,3,0,4.16,38.77
DB12293,CN1CCOC(C2=CC=CC=C2)C2=CC=CC=C2C1,253.345,1,3,2,0,3.16,12.47
DB12300,O=N(=O)C1=CC=C(C=C1)C1=CC=CC=C1,199.209,2,2,2,0,3.83,45.82
DB12301,CN1C(=O)NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F,425.749,5,3,5,1,3.51,98.03
DB12313,OC1=C(O)C=C(CCNCCCCCCNCCC2=CC=CC=C2)C=C1,356.502,13,2,4,4,3.75,64.52
DB12328,[H][C@]12CC[C@]([H])(O1)[C@]1(C)C(=O)OC(=O)[C@]21C,196.202,0,3,3,0,1.1,52.6
DB12332,CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3,323.371,3,4,2,3,2.39,56.92
DB12343,CO[C@]1(NC(=O)C(C(O)=O)C2=CSC=C2)[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O,414.45,6,3,7,3,1.13,133.24
DB12401,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1,420.322,6,3,3,1,3.78,40.54
DB12474,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,284.443,0,4,1,1,4,20.23
DB12523,CN(C1CCN(CC1)C1=NC2=C(C=CC=C2)N1CC1=CC=C(F)C=C1)C1=NC=CC(=O)N1,432.503,5,5,5,1,3.51,65.76
DB12554,CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1,429.557,14,2,5,0,4.87,57.23
DB12667,CCCC1=NC=CC(=C1)C(S)=N,180.27,3,1,2,2,2.38,36.74
DB12710,CN1CCN(CCCN2C3=CC=CC=C3SC3=CC=CC=C23)CC1,339.5,4,4,3,0,4.19,9.72
DB12728,CC(CN1CCCCC1)CC1=CC=C(C=C1)C(C)(C)C,273.464,5,2,1,0,6.32,3.24
DB12789,[H]\C(CCCC(O)=O)=C(/[H])C[C@@]1([H])[C@@]([H])(O)C[C@@]([H])(O)[C@]1([H])C(\[H])=C(/[H])[C@@]([H])(O)CCCCC,354.487,12,1,5,4,3.11,97.99
DB12792,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,343.207,3,3,2,1,4.91,41.99
DB12834,CC(O)CN1C(C)=NC=C1N(=O)=O,185.183,3,1,4,1,0.25,83.87
DB12867,OC1=NC2=CC=CC=C2N1C1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,381.451,6,4,4,1,3.6,58.36
DB12911,CCCCOCCOC(=O)C1=CN=CC=C1,223.272,8,1,3,0,1.99,48.42
DB12924,CNC1=NC=C(C=C1C)C1=CC=C2C(=O)C(=CN(C3CC3)C2=C1C)C(O)=O,363.417,4,4,6,2,2.76,82.53
DB12938,[H]C1=NOC(=C1C(=O)C1=C(C([H])=C(C([H])=C1[H])C(F)(F)F)S(=O)(=O)C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],359.32,5,3,4,0,2.75,77.24
DB12941,C[C@@H](CN1C=CC(=N1)C1=CC=C(C#N)C(Cl)=C1)NC(=O)C1=NNC(=C1)C(C)O,398.85,6,3,5,3,3,119.62
DB12945,NN=C1NNC(=NN)C2=CC=CC=C12,190.21,0,2,6,4,-0.16,100.82
DB12952,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,372.461,2,4,5,2,2.24,91.67
DB12954,O=C1NOCC1\N=C\C1=CC=C(\C=N\C2CONC2=O)C=C1,302.29,4,3,6,2,0.17,101.38
DB12978,FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1,417.82,6,4,4,2,4.64,66.49
DB13063,C\C1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1,248.317,0,3,2,0,3.03,38.83
DB13114,CN(C)(=O)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,293.41,3,3,1,0,1.79,26.88
DB13136,FC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,240.233,1,3,2,0,3.09,34.14
DB13139,CC(C)(C)NC[C@H](O)C1=CC(CO)=C(O)C=C1,239.311,5,1,4,4,0.44,72.72
DB13153,[H][C@@]1(CCC(C)=CC1)[C@@](C)(O)CCC=C(C)C,222.372,4,1,1,1,4.76,20.23
DB13157,[Na+].CCCCCCCCCCCCOC(=O)CS([O-])(=O)=O,330.41,14,0,4,0,4.49,83.5
DB13158,[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,408.89,2,4,4,1,2.88,71.44
DB13163,O.CC(C)(O)[C@H]1CC[C@@](C)(O)CC1,190.283,1,1,2,2,1.85,40.46
